"dates","titles","paragraphs"
"2017-11-01","SK이노베이션, 1조 투자해 '친환경 선박 연료' 생산","SK이노베이션은 사업 자회사인 SK에너지가 2020년까지 SK울산 CLX에 약 1조원을 투자해 하루 생산량 4만 배럴 규모의 감압 잔사유 탈황설비가 ... 있다. 탈황설비를 활용하면 이 잔사유를 저유황 연료유, 디젤, 나프타 등의 고부가 제품으로 전환할 수 있다.  김준 SK이노베이션 사장은 “이번 투자는 회사의 주요 기반인 석유사업의 본원적 경쟁력을 강화하기 위한 포석”이라며"
"2017-11-01","SK이노베이션, 전자투표제 도입한다","SK이노베이션은 1일 이사회를 열어 전자투표제 도입을 의결했다. 이 회사는 내년 3월 정기 주주총회 때부터 전자투표제를 도입한다. 시가총액 10위권 상장사 가운데 이 제도를 도입한 곳은 한국전력에 이어 SK이노베이션이 두 번째다.  전자투표제는 회사가 전자투표시스템에 주주명부와 주주총회 의안 등을 등록하면 주주들이 주총장까지 직접 찾아가지 않아도 인터넷 전자투표 시스템에 접속해 의결권을 행사할 수 있도록 한 제도다. 국회에 계류 중인 상법 개정안에도"
"2017-11-01","SK이노, 친환경 탈황설비 신설에 1조원 투자","SK이노베이션이 친환경 탈황는"
"2017-10-31","실적은 잊어라… 석유화학 위협하는 3대 복병","덩달아 증가하고 있다. 앞다퉈 국내외에서 신·증설 경쟁이 펼쳐지는 이유다.  국내에서도 작년 10월 LG화학 등이 앞다퉈 설비 늘리기에 나섰다. SK이노베이션의 중국 내 합작법인인 중한석화도 지난달 7400억원을 투자해 후베이성 공장의 생산 규모를 80만t 늘리기로 했다. 중국 내 에틸렌 자급률이 60% 수준에 그쳐 수요가 늘어날 것이라는 게 회사 측 설명이지만 미국 제품이 아시아로 유입되면"
"2017-10-31","최신원 SK네트웍스 회장 """"안 되면 되게 하라"""" 기업가정신 '무장'","지난해 4월7일 서울 명동 SK네트웍스 본사 로비에 들어선 최신원 SK네트웍스 회장의 표정은 상기돼 있었다. 이날은 최 회장이 SK그룹의 모태이자 선친인 최종건 창업주가 세운 회사의 대표로 복귀한 뒤 처음 출근한 날이었다. ...squo;와 SK매직의 생활가전 렌털사업을 중심으로 한 ‘홈케어’ 중심으로 탈바꿈했다.  SK그룹 내 ‘허브 컴퍼니’ 역할도 하게 됐다. SK텔레콤과 SK이노베이션·SK하"
"2017-10-31","배터리업계 화색… """"보조금 명단 포함 기대""""","배터리 차량이 포함된다면 우리 업계도 중국에서 더욱 적극적으로 사업을 펼쳐 나갈 것""""이라고 덧붙였다.  베이징기차 등 중국의 전기차 업체들이 배터리 주문을 끊으면서 지난 1월부터 현지 전기차 배터리 패킹 공장 가동을 중단한 SK이노베이션도 반색했다.  SK이노베이션 관계자는 """"중국 시장은 세계 최대의 전기차 및 배터리 시장으로 산업과 기업의 성장을 위해서는 반드시 함께 가야 할 중요한 곳""""이라며 """"한-중 관계 개선은 배터리 산업계에도 희소식이"
"2017-10-30","코스피 2500시대 개막…""""중국 관련주·금융주 주목""""","있다""""며 """"현재 수출 회복을 주도하는 것은 반도체와 기계, 정유제품 등""""이라고 지적했다.  그는 수출 확대와 주가 흐름이 비슷한 기업으로 두산인프라코어, 현대건설기계, 진성티이씨, 와이지원, 롯데케미칼, SK이노베이션, POSCO 등을 꼽았다.  서 연구원은 자동차, 화장품 등의 업종에서 주가 상승이 나타나는 점도 주목했다. 중국의 19차 공산당 대회가 마무리되면서 사드 보복 완화에 대한 기대감이 충분하다는 이유에서다."
"2017-10-29","힘 못쓰는 가치주 보니… """"실적 좋은데 거래량 적어""""","가깝다.  유가증권시장 상장사 중 향후 12개월 예상 자기자본이익률이 10% 이상이면서 PBR이 1배 미만인 기업은 대우건설 대한유화 대한항공 우진플라임 풍산 한신공영 한화 한화케미칼 현대산업개발 GS LG LG디스플레이 SK이노베이션 등이 있다. 이들 종목은 지난 7~8월 주가 조정을 받은 뒤 여전히 하락분을 만회하지 못하고 있다.  이 가운데 풍산 GS LG 현대산업개발 등은 대표적 가치주펀드인 ‘신영밸류고배당’이나 ‘K"
"2017-10-29","달아오른 실적시즌…'호실적·저평가' 갖춘 매력주는","기대감이 상존하고, 순자산가치 매력이 높은 상황이다.  SK증권은 이오테크닉스의 성장 동력, 한화생명의 저평가 매력을 주목했다.  이오테크닉스의 경우 디스플레이 부문 매출 인식이"
"2017-10-29","코스피, 2500 안착 시도…· 경제지표 '주목'","실적도 증시 흐름에 영향을 줄 것으로 보인다. 이번주에는 50여개 기업이 3분기 실적을 내놓는다. 삼성전기 등 중국 소비주의 실적도 중요하다.  김병연 NH투자증권 연구원은 """"다수 업종의 이익이"
"2017-10-27","세대교체 나선 삼성… 4대그룹 '쇄신·발탁인사' 이어지나","하면서 사장단을 중심으로 큰 폭의 인사가 이뤄질 것이란 예상이 나온다. 삼성발에 크게 못 미치는 750만 대를 밑돌 것이란 예상이 나올 정도로 실적이 부진하기 때문이다.   SK  SK그룹은 사상 최대 실적을 이어가고 있는 SK하이닉스와 SK이노베이션을 중심으로 대규모 승진 인사가 이뤄질 것이란"
"2017-10-26","""""한국 엔지니어들, 혁신에 강하지만 발명은 부족해""""","선임연구원 초청으로 내한한 그는 4일간 SK이노베이션, GS칼텍스 등 국내 정유사 현장 엔지니어들을 대상으로 강연했다.  키스터 연구원은 정유·석유화학 공장의 핵심 설비인 증류탑 설계와 운영의 세계적 권위자다. 화공학계의 베스트셀러 교과서인 ‘증류 3부작’(디자인,"
"2017-10-25","SK그룹, 공유 인프라 협력사까지 확대","SK그룹이 2차 협력사까지 경영 지원 프로그램을 확대하는 상생형 ‘공유 인프라 활용’ 모델에 시동을 걸었다. 공유 인프라는 SK의 유·무형 자산을 활용해 사회적 가치와 경제적 가치를 병행 추구하는 ... 경제와 산업, 사회 분야 변화와 기업의 생존전략을 모색하는 강연과 토론 등으로 진행됐다. 협력사가 이용할 수 있는 SK의 다양한 상생지원 인프라를 소개하고 협력사의 애로를 청취하는 시간도 가졌다. SK이노베이션은 연말께 열리는 협력사"
"2017-10-25","피앤이솔루션, SK이노베이션과 66억 규모 공급계약","피앤이솔루션은 SK이노베이션과 66억4640만원 규모의 2차전지 충방전장비 공급계약을 맺었다고 25일 공시했다. 이는 지난해 연결 매출액의 14.19%에 해당하는 규모다. 계약 기간은 내년 5월1일까지다.  안혜원 한경닷컴 기자  anhw@hankyung.com"
"2017-10-24","승승장구 주식시장, 사야할 업종은?","강조했다.  단, 경기민감 업종 중에서도 사업 포트폴리오가 다각화된 기업들을 선별해야 한다는 조언도 나온다. 같은 경기민감 업종이라도 사업 포트폴리오에 따라 수익률이 다르다는 설명이다.  고 연구원은 """"정유 업종에서는 SK이노베이션의 주가가 GS 칼텍스보다 좋았고, 화학업종에서는 LG화학의 수익률이 롯데케미칼보다 높았다""""며 """"SK이노베이션과 LG화학은 2차전지 등 다변화된 사업을 펼치고 있다""""고 했다.  김근희 한경닷컴 기자  tkfcka7@"
"2017-10-22","허리케인이 안겨준 '실적 잔치'…정유 4사, 3분기 영업익 폭증","국제 유가가 완만한 상승세를 띤 가운데 지난 8월 미국 남부를 강타한 허리케인 ‘하비’ 여파로 올해 3분기 정유업계 실적이 크게 좋아질 전망이다.  22일 정유업계에 따르면 다음달 2일 실적을 발표하는 SK이노베이션을 비롯해 GS칼텍스, 에쓰오일, 현대오일뱅크 등 정유 4사의 영업이익 합계액은 2조2000여억원에 달할 것으로 예상된다. 지난 2분기의 두 배가 넘는 규모다.  SK이노베이션의 3분기 영업이익은 1조원"
"2017-10-22","SK이노베이션, 발달장애인음악축제","SK이노베이션은 하트-하트재단과 함께 오는 27일 서울 광진구 건국대 새천년관 대강당에서 제1회 발달장애인음악축제를 연다. 이번 행사는 오케스트라-실용음악 부문 발달장애인 음악 경연 축제다. 전국에서 지원한 38개 팀 가운데 심사를 거쳐 10개 팀이 본선 경연을 펼친다. 팝핀현준의 오프닝 공연, 발달장애 하트하트 오케스트라와 뮤지컬 배우 남경주의 협연 공연도 열린다."
"2017-10-20","신설법인 현황","▷광한 중구 남대문로"
"2017-10-20","""""SK이노베이션, 실적호조+배당 기대…목표가↑""""-이베스트","이베스트투자증권은 20일 SK이노베이션에 대해 실적 개선과 배당이 기대된다며 목표주가를 기존 21만원에서 25만원으로 올려잡았다. 투자의견은 '매수'를 유지했다.  배은영 이베스트투자증권 연구원은 """"SK이노베이션의 3분기 영업이익은 전년동기 대비 160.9% 증가한 1조825억원으로 시장 기대치에 부합할 것""""이라며 """"유가 상승에 따라 정유 부문의 실적이 개선되고, 화학 부문 역시 PX와 벤젠 스프레드 상승"
"2017-10-18","SK이노베이션 펄펄 끓는 '1%의 나눔'","SK이노베이션 노사가 이달부터 협력사 직원들과 소외계층을 지원하기 위해 도입한 사회적 상생 기부금 제도가 성공적으로 안착한 것으로 나타났다. 지난달 임금 및 단체협상에서 SK이노베이션 노사는 기본급의 1%를 사회에 환원하는 ... 자율적으로 도입하기로 한 바 있다. ‘사회적 가치 창출을 통해 사회와 더불어 성장한다’는 SK의 경영철학을 구체적으로 실천하기 위해서다.  18일 SK이노베이션에 따르면 ‘행복나눔 1% 상생 프"
"2017-10-18","코스피지수 2500 돌파 이후 투자전략은?","중앙은행이 이익"
"2017-10-18","IT주 쉬어갈 때 관심 가질 종목 15-한국","하다""""고 밝혔다.  관심종목으로 유가증권시장 상장사 중 시가총액이 1조원을 웃돌고, 12개월 선행 주당순이익 증가율이 계속 우상향하는 종목 10개를 선별해 제시했다. 해당 종목은 LG화학·삼성생명·SK이노베이션·S-Oil·고려아연·한온시스템·롯데하이마트·대한유화·대웅제약·세아베스틸 등 10개 종목이다.  아울러 실적이 반등에 나설 가능성이 높은"
"2017-10-17","벤츠, 'C.A.S.E' 위해 한국 기업 도움 원해","중요한 역할을 할 것이란 기대가 내재돼 있다.  벤츠는 이미 한국 기업과 협력을 강화하고 있다. LG, 삼성, SK, KT를 비롯한 150개 기업과의 협업을 통해 좋은 경험을 가져왔으며 이 때문에 KES에 참가하게 됐다는 게 그의 ... 협력 관계에 있어서 청렴성, 준법성을 기대한다""""고 강조했다.  한편, 벤츠는 친환경 제품에 LG화학, 삼성SDI, SK이노베이션의 배터리를 채택하고 있다. 향후 친환경 브랜드 'EQ'와 스마트 등 50여개 전기차에도 적극 활용할 계획이다. 이밖에"
"2017-10-17","SK의 '차이나 인사이더'… 중한석화 7400억 들여 증설","SK그룹의 ‘차이나 인사이더’ 전략의 성공 사례로 꼽히는 중한석화가 7400억원을 투자해 증설에 나선다. 제품 생산량을 40%가량 늘려 중국 내 최대 화학기업으로 성장하기 위한 발판을 마련한다는 계획이다.  SK이노베이션은 자회사 SK종합화학과 중국 최대 석유기업인 시노펙이 합작해 설립한 중한석화가 7400억원 규모의 투자를 결정했다고 17일 발표했다. 중한석화는 2013년 10월 SK종합화학과 시노펙이 35 대 65의 비율로"
"2017-10-17","SK이노, 중국 화학사업에 7400억원 투자… 연산 300만t","SK이노베이션이 중국에서 7천400억원 규모의 대규모 화학 사업 투자를 진행한다.  SK이노베이션은 자회사 SK종합화학의 중국 합작법인 중한석화가 7천400억원을 투입하는 대규모 증설 투자를 결정했다고 17일 밝혔다.  중한석화는 SK종합화학과 중국 시노펙의 합작법인으로 2013년 설립됐다.  설립 때 3조3천억원이 투입됐으며 SK종합화학과 시노펙의 지분 비율은 35대 65다.  중한석화는 이번 증설을 통해 생산량을 36.4% 늘린다.  기존 대비"
"2017-10-16","식품포장용 랩 1위 테이팩스, 전자소재 테이프서 성장동력 찾는다","“광접착필름은 패널의 선명도를 높이는 기능이 있어 휘어지는 디스플레이, OLED 디스플레이 등에 채택하는 기업이 늘어날 것”이라고 말했다.  테이팩스의 주요 납품처는 2차전지 부문의 LG화학 삼성SDI SK이노베이션 소니 디스플레이 부문의 삼성전자, 삼성디스플레이, LG전자, LG디스플레이, 중국 BOE 반도체 부문의 삼성전자, 삼성전기, 미국 앰코테크놀로지 등이다. 올 상반기 매출 540억원, 영업이익 64억원을 냈다. 국내 증권사들의 올해"
"2017-10-15","업황 호황 속 나홀로 부진… '소외주' 속앓이","‘소외주’들이 속앓이를 하고 있다.  GS는 지난 13일 6만7200원에 마감해 올 하반기 들어 1.47% 하락했다. 국내 2위 정유회사 GS칼텍스를 손자회사로 두고도 주가는 힘을 못 쓰고 있다. 경쟁사인 SK이노베이션 각각 최근 1년 내 최고가를 찍었다.  유통분야의 규제와"
